"Zipcode","ResponseId","Usage","Q5","Q11._1","Q11._2","Q11._3","Q11._4","Q11._5","Q11._6","Q11._7","Q11._8","Q11._9","Q13._1","Q13._2","Q13._3","Q13._4","Q13._5","Q13._6","Q13._7","Q13._8","Q13._9","Q24","Q25","Income","White","Asian","Pacific_Islander","Latino","Black","Native","Male","Female","NB","Area","Distance","EJ_Bin"
"95060","R_g9PAoDtzrAvuGrP",5,"Surfing","4","2","4","5","5","5","5","4","5","4","3","3","1","4","4","2","4","2","Hispanic or Latino,White","Non-binary",2,1,0,0,1,0,0,0,0,1,"Central",2,2
"95060","R_3sn2xxQouHZicNn",5,"Walking or running","2","2","4","3","2","4","4","3","5","5","5","4","2","2","3","4","3","4","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"Central",2,2
"95060","R_7L8j3F6ETurupa1",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","4","4","3","5","4","4","3","2","Asian","Male",NA,0,1,0,0,0,0,1,0,0,"Central",2,2
"95060","R_bcTS2yb9MSDlA07",5,"Paid work","4","5","4","4","3","5","5","3","5","5","5","5","4","5","5","5","5","4","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_hB6tpdLs2sjqE0R",5,"Surfing","3","1","4","4","4","5","5","5","5","5","4","5","4","5","5","5","4","2","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_6EMg5C7V0HBUVbH",5,"Sailing/Boating (engine powered)","1","2","5","5","5","5","5","5","5","5","5","5","1","5","3","4","2","3","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_ouc4SjL9O0zPQDY",5,"Walking or running","5","2","5","5","5","5","5","5","5","5","5","5","3","5","5","3","5","5","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_5RsALLnl5uCNwCD",4,"Walking or running","3","3","3","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_mfsjgBZoSgYWkjz",5,"Surfing","4","2","5","5","3","5","5","4","5","5","5","3","2","5","3","4","5","2","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_mlc5Jeim2SS1TiP",5,"Driving or sitting in your car to enjoy the views/sunsets","4","2","4","4","5","3","5","5","5","4","4","5","5","3","2","3","4","4","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_8JbnmVThyAMzVe5",4,"Walking or running","3","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_iXLKLGuWjq5QKYD",5,"Surfing","1","1","3","3","1","5","5","3","5","5","4","4","4","5","5","5","3","3","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_7CU5IAPR3oQd4g2",5,"Fishing or collecting food","5","4","5","5","4","5","5","5","5","5","5","5","5","5","5","3","5","4","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_fwnpEcLfMI0hPMh",4,"Surfing","3","3","3","3","3","3","4","3","4","4","4","4","3","4","4","3","4","3","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_0GTc801Mkric0op",5,"Surfing","4","4","4","5","3","5","5","3","5","5","4","4","3","4","4","3","4","5","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_6cQF3CYofI5qvhT",5,"Snorkeling/Scuba Diving","3","3","3","3","3","5","5","3","5","4","4","4","4","4","4","4","4","4","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_3ToamY2WWw0yYiR",4,"Surfing","1","1","4","4","4","5","5","5","5","5","3","4","2","5","4","2","3","3","Other","Male",2,0,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_3kLagBxf8gWleQ4",4,"Meditation, reading, and/or relaxing","4","2","5","4","4","3","4","5","5","5","5","5","4","5","4","4","5","3","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_5ixwmgjOAnrp7H4",5,"Surfing","2","4","5","5","4","5","5","5","5","5","5","5","5","5","5","5","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_13UhdSYqV6D0lkE",5,"Sailing/Boating (engine powered)","5","3","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","4","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_9oMEGnOlOliY0ce",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","1","1","4","5","4","4","5","2","5","4","4","4","3","4","1","3","4","2","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_4QocLRjORsGvFQW",5,"Walking or running","1","1","5","5","4","5","5","4","5","5","5","5","4","5","4","5","3","1","Hispanic or Latino,White","Male",1,1,0,0,1,0,0,1,0,0,"Central",2,2
"95060","R_4fsWLO8GygSVDiQ",3,"Beach games or sports (e.g., frisbee, volleyball, yoga)","2","2","4","4","2","4","4","1","5","4","4","5","2","5","3","3","5","5","White","Female",5,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_8W4oNej8Y6iIjQs",5,"Surfing","3","2","5","5","5","5","5","5","5","5","4","5","4","5","5","3","4","4","Hispanic or Latino","Male",5,0,0,0,1,0,0,1,0,0,"Central",2,2
"95060","R_7uF0P0hqlgNR640",4,"Stand up paddleboarding/Kite or sailboarding/Kayaking","3","3","4","4","4","5","5","5","5","4","5","4","4","5","3","3","3","4","White","Male",NA,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_2TjMcERTRWrWwZ1",4,"Cultural or religious practices or ceremonies","5","4","5","5","5","3","5","5","5","5","5","5","5","5","4","5","5","4","American Indian or Alaska Native,Hispanic or Latino,Middle Eastern or North African,White,Other","Male",2,1,0,0,1,0,1,1,0,0,"Central",2,2
"95060","R_l4Snn3U6isansOX",5,"Walking or running","1","1","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","3","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_5WCfikSsb9WxKoB",4,"Fishing or collecting food","5","1","5","5","5","5","5","5","5","5","5","5","3","4","5","2","5","4","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_jQ01wVD36T6LNRL",3,"Walking or running","1","1","3","4","2","4","5","3","5","4","4","4","4","3","4","4","3","2","Black or African American,Hispanic or Latino","Male",1,0,0,0,1,1,0,1,0,0,"Central",2,2
"95060","R_np9PpVAco1rs4Rf",5,"Bicycling, roller skating, skateboarding, etc","4",NA,NA,"4",NA,NA,NA,NA,NA,"4","4","4","4","4","4","4","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",2,2
"95060","R_gINCVzfOz6KAryO",5,"Walking or running","3","2","4","4","5","5","5","2","4","4","4","4","2","4","4","4","4","4","White","Female",5,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_1qsgziV5yE3KChr",5,"Fishing or collecting food","5","5","5","4","5","5","5","3","5","5","4","4","3","5","5","4","4","4","Asian,White","Male",4,1,1,0,0,0,0,1,0,0,"Central",2,2
"95060","R_5a8Bjfzxyiy3Etz",5,"Observing or photographing nature or wildlife, outdoor education","5","5","5","5","5","5","5","5","5","5","4","5","4","4","4","4","4","2","Middle Eastern or North African,White","Female",2,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_193LIf8FScCBnXP",5,"Fishing or collecting food","5","3","5","5","5","5","5","4","5","5","5","5","2","5","5","4","4","3","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_3JDTWqQ35GkRYrp",5,"Observing or photographing nature or wildlife, outdoor education","5","2","5","5","5","5","5","2","5","5","5","5","4","5","5","4","4","3","White","Female",5,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_jiaMgrIy9ZRImIb",5,"Fishing or collecting food","5","2","5","5","2","5","5","5","5","5","5","5","5","5","5","4","5","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",2,2
"95060","R_73tFY1q92okm1sR",4,"Observing or photographing nature or wildlife, outdoor education","5","1","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_kQ3f8xzJmpPDJGF",4,"Meditation, reading, and/or relaxing","4","2","5","5","5","5","5","5","5","5","4","5","4","2","1","2","4","1","Asian","Non-binary",1,0,1,0,0,0,0,0,0,1,"Central",2,2
"95060","R_1Mn3aUeTKPwYG81",4,"Walking or running","3","2","5","5","3","5","5","5","5","5","5","5","4","5","5","3","5","2","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_123mlrqlZwtfXgG",5,"Surfing","5","1","5","5","5","5","5","3","5","5","5","5","5","5","5","3","5","3","White","Male",NA,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_obhhjhouvXb3n8N",5,"Walking or running","3","3","3","4","4","3","5","4","5","5","4","5","3","1","3","2","5","4","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_i6J3keJmM4S8PP7",5,"Cultural or religious practices or ceremonies","1","1","1","1","1","4","4","5","5","5","5","5","5","1","1","3","4","4","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_8XG1lJ2mbcOERZO",5,"Sailing/Boating (engine powered)","5","3","4","4","3","5","5","5","5","5","5","5","4","5","5","4","5","5","Asian","Female",2,0,1,0,0,0,0,0,1,0,"Central",2,2
"95060","R_mH0zZ6mIyzuTtMA",5,"Festivals with music and/or food  (e.g., earth day)","4",NA,"3","4","3","3","4","4","4","4","4","4","4","4","4","4","4","4","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_6utMnsxXM6A11eN",5,"Fishing or collecting food","5","4","5","5","5","5","5","3","5","5","5","5","2","5","5","5","5","3","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_36KawDWE3wEcMqO",3,"Walking or running","4","5","5","3","5","3","5","5","5","5","5","5","4","3","3","5","5","5","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"Central",2,2
"95060","R_8IlMJrKQFDJHrye",NA,"Meditation, reading, and/or relaxing","2","1","4","4","4","4","4","3","4","4","4","5","4","4","4","4","4","2","Asian","Female",1,0,1,0,0,0,0,0,1,0,"Central",2,2
"95060","R_5fLglCLRpdGg6ed",5,"Fishing or collecting food","5","5","5","4","5","5","5","5","5","5","5","4","1","5","2","3","1","4","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_1hhACUJn7W1mqvn",5,"Surfing","3","3","5","5","4","5","5","3","5","5","5","5","4","5","5","5","5","4","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_6cEcPrTTjIKVztD",5,"Fishing or collecting food","5","5","5","4","4","4","5","5","5","5","5","4","4","5","5","5","5","3","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"Central",2,2
"95060","R_cVp1b92kTyoRmyg",5,"Surfing","4","1","5","5","5","5","5","5","5","5","4","4","3","5","5","3","4","3","Native Hawaiian or Pacific Islander","Male",2,0,0,1,0,0,0,1,0,0,"Central",2,2
"95060","R_3IaWqcPmuTkwZSd",5,"Snorkeling/Scuba Diving","4","5","4","4","2","5","5","4","5","5","5","5","2","4","4","4","4","2","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",2,2
"95060","R_cBrZHMLv1e6BOqc",5,"Sailing/Boating (engine powered)","4","3","4","3","4","4","4","3","5","5","5","5","4","5","5","5","5","4","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_7ITcLohaEYSTayU",5,"Meditation, reading, and/or relaxing","5","5","4","4","5","4","5","4","5","5","5","4","4","5","4","5","5","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",2,2
"95060","R_k5zI8iWqo4aJEQp",4,"Volunteering (e.g., beach clean-ups)","4","4","5","5","5","4","4","4","3","5","4","4","3","5","5","3","4","3","Asian,Black or African American","Male",2,0,1,0,0,1,0,1,0,0,"Central",2,2
"95060","R_nS65PVc1ftVpNw2",5,"Surfing","5","2","5","5","3","5","5","5","5","5","5","5","3","5","5","5","5","3","Hispanic or Latino,White","Female",2,1,0,0,1,0,0,0,1,0,"Central",2,2
"95060","R_8PsbiN89fWQ1p6w",5,"Walking or running","4","4","4","4","5","5","5","3","5","5","5","5","5","5","5","5","5","4","American Indian or Alaska Native,White,Other","Male",1,1,0,0,0,0,1,1,0,0,"Central",2,2
"95060","R_31EqvpQBB9A1Iyp",5,"Meditation, reading, and/or relaxing","5","5","5","5","5","5","5","5","5","5","5","5","4","3","3","4","3","3","Asian","Female",2,0,1,0,0,0,0,0,1,0,"Central",2,2
"95060","R_3UC5yeUvQQQm87L",5,"Surfing","3","5","5","5","5","5","5","5","5","5","4","5","3",NA,"3","3","1","2","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_6TF64PqyW5KI2Lr",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_aMqoFfAvYt9gaBw",5,"Fishing or collecting food","3","3","4","3","4","5","5","3","5","5","5","4","4","4","4","4","4","2","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",2,2
"95060","R_k2EX2lUujulNCP3",5,"Walking or running","1","4","3","2","3","4","5","3","5","5","4","5","5","4","4","5","5","4","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",2,2
"95060","R_6gTjUsPJhbIqlt9",4,"Swimming or bodysurfing","4","2","4","4","4","5","5","4","5","5","5","5","4","4","5","4","4","4","Asian","Female",2,0,1,0,0,0,0,0,1,0,"Central",2,2
"95062","R_4vCuAijA8sPGu4g",4,"Surfing","4","1","4","4","3","4","4","2","4","5","4","5","4","4","5","3","4","4","Asian,White","Male",1,1,1,0,0,0,0,1,0,0,"Central",1,2
"95062","R_6F08wO5NdXS5j6V",5,"Walking or running","2","1","4","4","3","4","5","3","5","4","5","5","4","4","5","3","4","4","Asian,White","Female",5,1,1,0,0,0,0,0,1,0,"Central",1,2
"95062","R_5xMh4zUS1eBd4tk",5,"Surfing","3","5","5","5","3","5","5","5","5","5","5","5","5","5","5","3","5","5","Middle Eastern or North African,White","Female",NA,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_3R3TdKLokZSWd0A",5,"Walking or running","4","1","4","4","2","2","5","5","5","5","5","5","4","3","3","3","4","3","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_0YL2xXb3pNk55lh",5,"Walking or running","2","1","4","3","4","3","5","4","5","5","5","5","2","5","5","5","5","5","White","Non-binary",1,1,0,0,0,0,0,0,0,1,"Central",1,2
"95062","R_7xDbwHhEw3TDIol",4,"Observing or photographing nature or wildlife, outdoor education","5","3","5","5","5","4","5","5","5","5","5","5","5","3","3","5","5","5","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_3GJOJ235FOekH5y",3,"Swimming or bodysurfing","3","1","4","2","5","5","5","1","5","4","4","3","4","3","2","4","3","4","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_1YY9gtn8r0bfAZY",4,"Observing or photographing nature or wildlife, outdoor education","1","1","1","1","5","1","5","1","5","3","3","5","3","3","3","5","5","3","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_iQqZ59WDCxA6b4u",5,"Snorkeling/Scuba Diving","4","4","5","5","3","5","5","4","5","5","5","3","3","5","4","4","4","4","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_aXTdBcwPfVnYmpA",5,"Bicycling, roller skating, skateboarding, etc","3","3","3","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_6eSHFz4zUk42Cj4",5,"Snorkeling/Scuba Diving","4","3","4","4","4","5","4","5","5","4","4","4","4","4","4","4","3","3","Asian","Female",3,0,1,0,0,0,0,0,1,0,"Central",1,2
"95062","R_7eCNXrnLJdjvNwG",5,"Fishing or collecting food",NA,"2","5","4","2","5","5","4","5","5","5","5","4","5","5","3","5","3","Hispanic or Latino","Male",3,0,0,0,1,0,0,1,0,0,"Central",1,2
"95062","R_otEGDZKzlFpLjUv",5,"Walking or running","4",NA,"4","4","4",NA,"5","4","4","3","4","5","2","2","2","1","3","3","Asian,Native Hawaiian or Pacific Islander","Female",1,0,1,1,0,0,0,0,1,0,"Central",1,2
"95062","R_3mlR6rBRBS9qkQb",4,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_5eVSOjeNR5zZfn2",5,"Fishing or collecting food","5","2","4","5","4","5","5","5","5","5","5","5","4","5","5","5","5","4","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_nPazoNzkHhjIu0J",5,"Swimming or bodysurfing","4","4","4","4","4","4","4","3","4","4","4","4","3","4","4","3","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_3hPoidcmKLqax53",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","4","4","5","5","5","3","5","5","5","4","4","4","2","3","3","2","Hispanic or Latino","Non-binary",1,0,0,0,1,0,0,0,0,1,"Central",1,2
"95062","R_ieGSesvJVRMKcZv",4,"Stand up paddleboarding/Kite or sailboarding/Kayaking","4","1","2","4","3","3","5","3","5","4","4","4","2","4","4","2","4","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",1,2
"95062","R_cRYpCu2cJU0oo4F",4,"Bicycling, roller skating, skateboarding, etc","1","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",1,2
"95062","R_7QL58a4rOSKFYqQ",4,"Swimming or bodysurfing","3","3","5","5","3","5","5","5","5","5","5","5","4","5","5","5","5","5","American Indian or Alaska Native,Black or African American","Non-binary",NA,0,0,0,0,1,1,0,0,1,"Central",1,2
"95062","R_8qz9HbDU8X2jzNu",5,"Beach games or sports (e.g., frisbee, volleyball, yoga)","4","3","5","5","5","5","5","2","5","4","5","5","4","3","3","4","4","4","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_6ZEMFtur2kdvWHi",5,"Fishing or collecting food","5","1","5","5","3","5","5","5","5","5","4","5","4","5","5","4","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_5zTS0muUpK7MeEV",5,"Surfing","3","2","5","5","3","5","5","5","5","5","4","4","4","4","4","4","4","3","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_0nvK4pnDYGjNByV",4,"Walking or running","5","3","5","5","5","4","5","5","5","4","5","5","5","5","1","4","5","5","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"Central",1,2
"95062","R_knzfFvZkFcuTMyw",5,"Surfing","3","1","4","5","4","5","5","5","5","5","3","4","3","4","4","3","3","3","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_8O7jhGjJ9zhoSrW",5,"Surfing","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","White","Male",NA,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_oLqMDAkPHPa9MgC",4,"Swimming or bodysurfing","3","2","4","4","2","5","4","4","4","4","4","4","4","4","4","4","4","4","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_02uKBAf5i078F3w",4,"Group or family gatherings or activities (e.g., family outing, bbq)","3","3","5","5","5","5","5","5","5","5","5","5","3","2","4","2","2","3","Asian","Female",4,0,1,0,0,0,0,0,1,0,"Central",1,2
"95062","R_1sbRMerdw6adlik",4,"Volunteering (e.g., beach clean-ups)","4","1","5","4","4","4","5","5","5","5","5","5","4","3","4","3","4","3","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_6EsNVhWlzFYOqEG",5,"Surfing","3","2","5","5","3","5","5","5","5","5","4","4","4","4","4","4","4","3","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_lNL05p3cJzghOnv",5,"Walking or running","5","3","4","3","5","4","5","5","5","4","5","5","4","1","3","1","2","1","Asian","Female",1,0,1,0,0,0,0,0,1,0,"Central",1,2
"95062","R_7rO2tHWkd6x3dPp",3,"Swimming or bodysurfing","3","1","4","2","5","5","5","1","5","4","4","3","4","3","2","4","3","4","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_i969Mv8Ys8J6vyw",4,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","4","5","3","5","4","3","5","5","5","5","4","4","3","3","2","2","Asian,White","Male",2,1,1,0,0,0,0,1,0,0,"Central",1,2
"95062","R_5xC9hLCPclf2NgJ",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","1","2","1","5","5","5","5","4","5","5","5","5","4","3","4","4","3","4","Other","Female",2,0,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_bBXZuovjVRxTwTR",5,"Observing or photographing nature or wildlife, outdoor education","4","2","4","4","5","4","5","5","5","5","5","4","4","4","4","4","4","4","White","Female",NA,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_7UVxEWWXww0VXZD",5,"Swimming or bodysurfing","1","5","5","5","3","5","5","5","5","5","5","5","4","5","5","5","5","5","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_7mnnIKxPPoQBSLp",5,"Surfing","4","2","5","5","5","5","5","4","5","5","4","5","3","5","5","4","4","4","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_6QLSd3mWDJXQ9Nm",5,"Surfing","2","2","5","5","4","5","5","3","5","5","4","5","1","5","5","3","5","2","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_62Dc3HUOEdHCiHx",4,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","3","4","4","4","5","4","4","3","4","5","3","3","2","3","4","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",1,2
"95062","R_3NmijnHkmwFen36",4,"Bicycling, roller skating, skateboarding, etc","4","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","5","White",NA,5,1,0,0,0,0,0,0,0,0,"Central",1,2
"95062","R_1QGnkNPAD1xwvd7",5,"Surfing","3","1","3","3","2","2","4","3","4","5","3","2","3","4","3","1","4","1","Black or African American,Middle Eastern or North African","Male",2,0,0,0,0,1,0,1,0,0,"Central",1,2
"95062","R_7QDLzgPrqc2hhEa",5,"Surfing","5","2","5","5","4","5","5","5","5","5","4","4","2","4","4","2","2","1","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",1,2
"95062","R_7S3IPp85FGM6Pa9",4,"Bicycling, roller skating, skateboarding, etc","4","3","3","3","3","3","3","3","4","4","4","4","4","4","4","4","4","5","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_3NJor2r3ecQjr9Y",5,"Fishing or collecting food","1","3","5","5","5","5","5","5","5","5","5","5","3","5","4","5","5","3","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",1,2
"95062","R_cng0mwULN2FRJ0q",5,"Surfing","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Hispanic or Latino","Male",3,0,0,0,1,0,0,1,0,0,"Central",1,2
"95062","R_6FboZc5TZ6t23kf",5,"Surfing","3","5","5","5","3","5","5","5","5","5","5","5","5","5","5","4","5","5","Middle Eastern or North African,White","Female",NA,1,0,0,0,0,0,0,1,0,"Central",1,2
